DeviceNumber,DeviceName,ControlType,PnaSrd,PssSrd,NspSrd,CircuitID,FromSectionNumber,ToSectionNumber,LossMinimization,FlowLimitType,FlowLimitMonitorBaseCase,FlowLimitEnforceBaseCase,FlowLimitHardnessBaseCase,FlowLimitMonitorCaCase,FlowLimitEnforceCaCase,FlowLimitHardnessCaCase,FlowLimitViolSevWt,FromEndLimit1,FromEndLimit2,FromEndLimit3,ToEndLimit1,ToEndLimit2,ToEndLimit3,FixedSeriesResistance,FixedSeriesReactance,FlaDeviceZeroSeqFixResis,FlaDeviceZeroSeqFixReac,AssetLabel,ExModelRetentionFlag,DmsTransformFlag,CommentText1,CommentText2,CommentText3,ConnectionStatusIndicatorRef,OwnerBusNumberRef,FromBusNumberRef,ToBusNumberRef,FromCtBreakerRef,ToCtBreakerRef,FromMwStandardDeviation,FromMwInversionFlag,FromMwCmeUsage,FromMwOverrideStatus,FromMwReplacementValue,SetOrder2,FromMwAnalogPointRef,FromMwCtBreakerRef,FromMvStandardDeviation,FromMvInversionFlag,FromMvCmeUsage,FromMvOverrideStatus,FromMvReplacementValue,SetOrder3,FromMvAnalogPointRef,FromMvCtBreakerRef,FromAmpStandardDeviation,FromAmpInversionFlag,FromAmpCmeUsage,FromAmpOverrideStatus,FromAmpReplacementValue,SetOrder9,FromAmpAnalogPointRef,FromAmpCtBreakerRef,ToMwStandardDeviation,ToMwInversionFlag,ToMwCmeUsage,ToMwOverrideStatus,ToMwReplacementValue,SetOrder4,ToMwAnalogPointRef,ToMwCtBreakerRef,ToMvStandardDeviation,ToMvInversionFlag,ToMvCmeUsage,ToMvOverrideStatus,ToMvReplacementValue,SetOrder5,ToMvAnalogPointRef,ToMvCtBreakerRef,ToAmpStandardDeviation,ToAmpInversionFlag,ToAmpCmeUsage,ToAmpOverrideStatus,ToAmpReplacementValue,SetOrder8,ToAmpAnalogPointRef,ToAmpCtBreakerRef,FromEndLimitTelemetryRef,FromAmpereLimitTelemetryRef,ToEndLimitTelemetryRef,ToAmpereLimitTelemetryRef,FromMvaCmeOutputRef,ToMvaCmeOutputRef,LimitNumber,FromEndDynLimit1,FromEndDynLimit2,FromEndDynLimit3,ToEndDynLimit1,ToEndDynLimit2,ToEndDynLimit3,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,FromEndOpenIndicatorRef,ToEndOpenIndicatorRef,
133,CROWN BK 2,Fixed,Yes,Yes,Yes,0,703,13,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,115,100,115,115,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,324708,1537,1537,1537,NULL,NULL,3,+,In/Out,Normal,NULL,1,111365,NULL,3,+,In/Out,Normal,NULL,2,111366,NULL,10,+,Out,Block,NULL,13,111361,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,324709,324710,
264,MOULTON BK 1,Fixed,Yes,Yes,Yes,1,703,5,IncludedIfOwner,Mva,On,On,1,On,On,1,1,60,66,66,60,66,66,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,321657,4202,4202,4202,NULL,NULL,3,+,In/Out,Normal,NULL,10,106639,NULL,3,+,In/Out,Normal,NULL,11,106640,NULL,10,+,Out,Block,NULL,13,106637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,321658,321659,
265,MOULTON BK 2,Fixed,Yes,Yes,Yes,2,706,11,IncludedIfOwner,Mva,On,On,1,On,On,1,1,60,66,66,60,66,66,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,321660,4202,4202,4202,NULL,NULL,3,+,In/Out,Normal,NULL,10,106644,NULL,3,+,In/Out,Normal,NULL,11,106645,NULL,10,+,Out,Block,NULL,13,106642,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,321661,321662,
360,LAS LOMAS BK 1,Fixed,Yes,Yes,Yes,1,128,3,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329447,4301,4301,4301,NULL,NULL,3,+,In/Out,Normal,NULL,1,219085,NULL,3,+,In/Out,Normal,NULL,2,219086,NULL,10,+,Out,Block,NULL,13,219082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329445,329446,
521,INYO12 BK 3,Fixed,No,Yes,Yes,1,998,999,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,200,220,270,200,230,270,.00015,.00025,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,330404,202,202,202,NULL,NULL,3,+,In/Out,Normal,NULL,1,191781,NULL,3,+,In/Out,Normal,NULL,3,191782,NULL,10,+,Out,Block,NULL,10,191778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,330405,330406,
522,INYO 33 BT,Fixed,No,Yes,Yes,1,802,8,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,200,220,270,200,230,270,.00015,.00025,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,330407,201,201,201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,10,191798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,330408,330409,
525,CAS DIAB XFMR 1,Fixed,Yes,Yes,Yes,0,390,3,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,200,220,270,200,230,270,.00015,.00025,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,331132,506,506,506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,-,In/Out,Normal,NULL,1,197958,NULL,3,-,In/Out,Normal,NULL,1,197959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,331133,331134,
526,CAS DIAB XFMR 2,Fixed,Yes,Yes,Yes,1,790,7,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,200,220,270,200,230,270,.00015,.00025,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,331135,506,506,506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,-,In/Out,Normal,NULL,1,197963,NULL,3,-,In/Out,Normal,NULL,1,197964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,331136,331137,
592,HASKELL CAP 1 MTR,Fixed,No,Yes,Yes,11,602,613,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,3507,3507,3507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10!10!10,+!+!+,Out!Out!Out,Block!Block!Block,NULL!NULL!NULL,1!2!3,77247!77248!77249,NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
609,MIRA LOM 12 TIE,Fixed,No,Yes,Yes,0,114,50,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,325613,431,431,431,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,204620,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,325614,325615,
623,HANFORD BK 2,Fixed,Yes,Yes,Yes,0,703,55,IncludedIfOwner,Mva,On,On,1,On,On,1,1,85,85,100,85,100,100,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,327229,959,959,959,NULL,NULL,3,+,In/Out,Normal,NULL,10,211266,NULL,3,+,In/Out,Normal,NULL,11,211267,NULL,10,+,Out,Block,NULL,13,211263,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,327230,327231,
624,HANFORD BK 3,Fixed,Yes,Yes,Yes,1,706,63,IncludedIfOwner,Mva,On,On,1,On,On,1,1,85,85,100,85,100,100,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,327232,959,959,959,NULL,NULL,3,+,In/Out,Normal,NULL,10,211277,NULL,3,+,In/Out,Normal,NULL,11,211278,NULL,10,+,Out,Block,NULL,13,211274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,327233,327234,
653,HOT SPR,Fixed,No,Yes,Yes,0,165,140,IncludedIfOwner,Mva,On,On,1,On,On,1,1,52.08,62,62,52.08,62,62,.0002,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329297,823,823,823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,1,77595,NULL,10,+,Out,Block,NULL,1,77592,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329298,329299,
654,MILPAS,Fixed,No,Yes,Yes,2,166,141,IncludedIfOwner,Mva,On,On,1,On,On,1,1,52.08,62,62,52.08,62,62,.0002,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329300,823,823,823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,1,77570,NULL,10,+,Out,Block,NULL,1,77567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329301,329302,
655,STANWOO,Fixed,No,Yes,Yes,5,168,142,IncludedIfOwner,Mva,On,On,1,On,On,1,1,52.08,62,62,52.08,62,62,.0002,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329303,823,823,823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,1,77590,NULL,10,+,Out,Block,NULL,1,77587,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329304,329305,
656,TURNPIK,Fixed,No,Yes,Yes,4,167,143,IncludedIfOwner,Mva,On,On,1,On,On,1,1,52.08,62,62,52.08,62,62,.0002,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329306,823,823,823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,1,77575,NULL,10,+,Out,Block,NULL,1,77572,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329307,329308,
657,JAMESON,Fixed,No,Yes,Yes,1,164,144,IncludedIfOwner,Mva,On,On,1,On,On,1,1,52.08,62,62,52.08,62,62,.0002,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329309,823,823,823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,1,77565,NULL,10,+,Out,Block,NULL,1,77562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329310,329311,
676,HI DESERT-PINTO,Fixed,No,Yes,Yes,1,4,204,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,37,48,48,37,48,48,.00001,.00011,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329505,2043,2043,2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,Out,Block,NULL,1,208296,NULL,10,+,Out,Block,NULL,1,208293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329506,329507,
684,HANFORD B.T.,Fixed,No,Yes,Yes,2,129,130,IncludedIfOwner,Mva,On,On,1,On,On,1,1,110,122,122,110,122,122,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,327235,959,959,959,NULL,NULL,3,+,In/Out,Normal,NULL,10,211354,NULL,3,+,In/Out,Normal,NULL,11,211355,NULL,10,+,Out,Block,NULL,13,211351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,327236,327237,
