PsaStationNumber,PsaStationName,PnaStation,PssStation,LogicalDisplayReference,RegionOfInterest,ScheduleDataFlag,ExModelRetentionFlag,DmsTransformFlag,AssetLabel,DistrictNumberRef,
308,LUNDY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2560,22,
309,EDWARDS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8028,22,
310,LENZIE_NVE,No,No,NULL,Inside,Yes,NULL,Yes,NULL,66,
311,SOUTHBASE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8344,22,
312,INYOKERN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5041,22,
313,BAKER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8025,22,
314,DEL_MAR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5293,7,
315,DUNN_SIDING,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8097,22,
316,GALE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8283,22,
317,HAIWEE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0217,22,
318,HOLGATE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8041,22,
319,SKIP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0239,4,
320,MOUNTAIN_PASS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8030,22,
321,RANDSBURG,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8031,22,
322,ROCKET_TEST,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8032,22,
323,SEARLES,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8033,22,
324,SEGS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8320,22,
325,CALGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8312,22,
326,SAN_BERNARDINO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8076,38,
327,TENNESSEE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5628,38,
328,YUCAIPA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5636,38,
329,UNIMED,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5682,38,
330,TIMOTEO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5604,38,
331,REDLANDS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5629,38,
332,HIGHLAND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5619,38,
333,DEL_ROSA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5670,38,
334,SAN_BERN_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,38,
335,CARDIFF,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5608,38,
336,INDIAN_WELLS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8345,31,
337,YUCCA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8022,10,
338,WINDPARK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,6901,10,
339,THORNHILL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8004,10,
340,WINDFARM,Yes,Yes,NULL,Inside,Yes,NULL,Yes,6902,10,
341,MIRAGE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8012,10,
342,RINDGE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5240,32,
343,TAMARISK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8099,31,
344,SANTA_ROSA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8036,31,
345,MWD_EASTSIDE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8956,45,
346,DEVERS_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,10,
347,HI_DESERT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8029,10,
348,WINDLAND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,6900,10,
349,DEVERS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5067,10,
350,BANNING,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8026,13,
351,CAPWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8302,31,
352,CARODEAN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8072,10,
353,CONCHO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8017,31,
354,EISENHOWER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8098,10,
355,FARRELL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8016,10,
356,HANJIN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5290,20,
357,GARNET,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8044,10,
358,NELSON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8038,45,
359,MAYBERRY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8089,45,
360,STADLER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8005,45,
361,SKYLARK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8088,45,
362,PAUBA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8003,45,
363,NEWCOMB,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8342,45,
364,MORENO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8193,45,
365,MORAGA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8348,45,
366,STETSON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8095,45,
367,ELSINORE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8343,45,
368,CAJALCO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8086,45,
369,BUNKER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8014,45,
370,AULD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8018,45,
371,ALESSANDRO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8024,45,
372,VALLEY_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,45,
373,CYBER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5137,14,
374,VALLEY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5070,45,
375,PECHANGA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8347,45,
376,IVYGLEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8073,45,
377,CAMINO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5068,33,
378,BLYTHE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8048,33,
379,GENE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5066,33,
380,IRON_MT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8273,33,
381,JULIAN_HINDS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5063,33,
382,EAGLE_MOUNTAIN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5040,33,
383,CIMGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5685,8,
384,MILLIKEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5663,30,
385,FRANCIS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5639,8,
386,FIREHOUSE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5618,8,
387,DIAMOND_BAR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5680,8,
388,DESERT_FLOWER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0194,53,
389,DATABANK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5694,30,
390,CHINO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5062,8,
391,ARCO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5262,20,
392,CHASE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5679,30,
393,ARCHIBALD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5659,30,
394,CHINO_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,8,
395,JEFFERSON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8275,30,
396,CORONA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8279,30,
397,TROPHY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5603,8,
398,GANESHA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5617,8,
399,SOQUEL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5686,8,
400,SOPIPE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5149,8,
401,SIMPSON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5690,8,
402,SANIGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5194,8,
403,PLASTIC,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5609,8,
404,PEYTON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5614,8,
405,PEDLEY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5626,30,
406,NAROD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5648,8,
407,STRIP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0202,17,
408,INLAND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5612,17,
409,ROLLING,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0201,17,
410,REDUCTION,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5654,17,
411,RANDALL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5601,17,
412,PIPE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5658,17,
413,MWD_EPP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,17,
414,METALCAN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8299,30,
415,LINDE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5650,17,
416,WIMBLEDON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5664,17,
417,ETIWANDA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5096,17,
418,GENAMIC,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5139,17,
419,ETIWANDA_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,17,
420,ALDER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5672,17,
421,AMERON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5652,17,
422,ARCHLINE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5667,17,
423,BAIN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5656,30,
424,DECLEZ,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5615,17,
425,FORGE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8297,17,
426,FURNACE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0200,17,
427,GALVANIZING,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0199,17,
428,ESTRELLA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5865,40,
429,ONEILL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8810,48,
430,NIGUEL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5896,40,
431,MOULTON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5845,40,
432,MORRO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5836,40,
433,MACARTHUR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5874,40,
434,SAN_ONOFRE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8055,40,
435,IRVINE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5829,40,
436,UNIVERSITY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8817,40,
437,COYGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8811,40,
438,CHIQUITA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5811,48,
439,CHIP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8805,40,
440,BORREGO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5887,40,
441,SANTIAGO_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,40,
442,SANTIAGO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5088,40,
443,CROWN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5818,40,
444,LIMESTONE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8804,48,
445,VIEJO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5083,48,
446,GLEN_AVON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8151,50,
447,MARASCHINO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8096,13,
448,MOJAVE_SIPHON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4009,50,
449,TANKER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8351,50,
450,LEBEC,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5016,43,
451,BLOOMINGTON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5620,50,
452,COLTON_CEMENT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5646,50,
453,CITY_OF_COLTON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,50,
454,LONGTIN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,61,
455,SHANDIN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8093,50,
456,COLTON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5610,50,
457,MAXWELL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8019,50,
458,VISTA_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,50,
459,VISTA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5064,50,
460,HOMART,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8039,50,
461,ZANJA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8035,13,
462,ARROWHEAD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8094,50,
463,CALECTRIC,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8042,50,
464,DEVIL_CANYON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4003,50,
465,SUN_CITY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8078,45,
466,MENTONE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8082,13,
467,PEPPER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8021,50,
468,HIGHGROVE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8075,50,
469,LIVE_OAK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5611,35,
470,UPLAND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5635,35,
471,SAN_DIMAS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5633,35,
472,SAN_ANTONIO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5631,35,
473,MWD_SAN_DIMA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,1040,35,
474,WHIPPLE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5674,61,
475,CUCAMONGA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5677,35,
476,CLAREMONT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5695,35,
477,PADUA_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,35,
478,PADUA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5060,35,
479,LAYFAIR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5645,35,
480,THUMSGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0203,20,
481,MIRA_LOMA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5069,30,
482,SERRANO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5080,30,
483,PARDEE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5050,39,
484,PROCGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5516,39,
485,SAN_MIGUEL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5577,39,
486,SATICOY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5534,39,
487,SHELLSOM,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5554,39,
488,SOMIS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5536,39,
489,TAYSHELL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8502,39,
490,THREE_M,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8555,39,
491,UNIOIL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5521,39,
492,WILLAMETTE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5543,39,
493,OJAI,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5526,39,
494,ORMOND_BEACH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5049,39,
495,WAKEFIELD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5579,39,
496,CAMARILLO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5517,39,
497,MISSILE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5401,39,
498,SANTA_CL_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,39,
499,CASITAS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5504,39,
500,CHANNEL_ISLANDS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5506,39,
501,CHARMIN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5535,39,
502,COLONIA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5505,39,
503,MANDALAY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5048,39,
504,GETTY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8503,39,
505,GONZALES,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5587,39,
506,LEHMAN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5371,39,
507,OXGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5509,39,
508,LEVY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5552,39,
509,ESTERO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5563,39,
510,SANTA_CLARA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5053,39,
511,NORTH_OAKS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5542,41,
512,PITCHGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5582,41,
513,KIWI,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5298,16,
514,SAN_FERNANDO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5550,41,
515,SANTA_SUSANA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5532,41,
516,SOLEMINT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5560,41,
517,TENGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5575,41,
518,TORREY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5502,41,
519,NEWHALL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5576,41,
520,PLAYA,No,Yes,NULL,Inside,Yes,NULL,Yes,5565,18,
521,THRUST,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5589,41,
522,CANADIAN,No,No,NULL,Inside,Yes,NULL,Yes,6599,50,
523,SAUGUS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5051,41,
524,HASKELL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5594,41,
525,SAUGUS_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,41,
526,MWD_FOOTHILL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,1025,41,
527,RATTLESNAKE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0187,53,
528,CHATSWORTH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5555,41,
529,ELIZABETH_LAKE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5546,41,
530,FILLMORE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5510,41,
531,LOCKHEED,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5568,41,
532,NEWBURY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5557,32,
533,PHARMACY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8509,32,
534,THOUSAND_OAKS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5569,32,
535,LATIGO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5272,32,
536,RECLAIM,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5363,32,
537,INYOKERN_TOWN,No,No,NULL,Inside,Yes,NULL,Yes,8170,22,
538,CAMGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5595,39,
539,POTRERO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5597,32,
540,MOORPARK_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,32,
541,MOORPARK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5056,32,
542,ZUMA,No,Yes,NULL,Inside,Yes,NULL,Yes,5249,32,
543,ROYAL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5580,32,
544,OAK_PARK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5525,32,
545,MALIBU,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5519,32,
546,TAPIA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5277,32,
547,CRATER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5239,32,
548,VALDEZ,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5236,32,
549,GAVIOTA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5572,18,
550,VEGAS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5570,18,
551,GOLETA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5055,18,
552,CARPINTERIA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5503,18,
553,EXGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,1053,18,
554,CAPITAN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5372,18,
555,ISLA_VISTA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5596,18,
556,SANTA_BARBARA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5531,18,
557,SAN_MARCOS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5585,18,
558,ORTEGA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5507,18,
559,ELLWOOD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5369,18,
560,ONSHORE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5368,18,
561,COLEGIO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5515,18,
562,GOLETA_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,18,
563,DESAL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5366,18,
564,NEENACH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5556,3,
565,WESTPAC,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5591,3,
566,KERN_RIVER_1,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2313,52,
567,FRAZIER_PARK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8505,3,
568,CUMMINGS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5357,52,
569,ALAMO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,4006,3,
570,BAILEY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5059,3,
571,GORMAN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5512,3,
572,OSO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,9119,3,
573,UNIVERSAL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5584,12,
574,FAIRFAX,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5208,12,
575,GARFIELD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5121,29,
576,STUDIO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5190,12,
577,WABASH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5110,29,
578,RAMONA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5138,29,
579,MACNEIL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5551,12,
580,EAGLE_RK_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,12,
581,EAGLE_ROCK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5011,12,
582,ALHAMBRA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5101,12,
583,WALKER_BASIN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5332,52,
584,ROSAMOND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5541,2,
585,PALMDALE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5564,2,
586,OASIS,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5548,2,
587,GOLDTOWN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5511,52,
588,PIUTE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5545,2,
589,REDMAN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5530,2,
590,QUARTZ_HILL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5566,2,
591,SHUTTLE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5522,2,
592,WILSONA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5567,2,
593,CRYSTAL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
594,YAVAPAI,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
595,HASSAYAMPA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,65,
596,BOREL,Yes,Yes,NULL,Inside,Yes,NULL,Yes,2314,2,
597,LORAINE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5318,52,
598,MORWIND,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5409,52,
599,HAVILAH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5311,52,
600,ANTELOPE_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,2,
601,MONOLITH,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5358,52,
602,ANTELOPE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5052,2,
603,ACTON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5365,2,
604,ANAVERDE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5539,2,
605,BREEZE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5360,52,
606,CAL_CEMENT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5553,52,
607,GREAT_LAKES,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5561,2,
608,CORUM,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5547,52,
609,TORTOISE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5462,2,
610,DEL_SUR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5508,2,
611,HELIJET,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5599,2,
612,ROCKAIR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5688,2,
613,LITTLE_ROCK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5518,2,
614,LANCASTER,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5514,2,
615,LANPRI,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5362,2,
616,ARROYO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5158,19,
617,GOULD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5015,19,
618,LA_CANADA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5130,19,
619,GOULD_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,19,
620,VINCENT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5054,53,
621,FINANCE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,8825,37,
622,DALTON,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5188,37,
623,AMADOR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5161,37,
624,JOSE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5152,37,
625,ARCADIA,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5106,37,
626,BRADBURY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5171,37,
