ShuntNumber,ShuntName,PnaShunt,PssShunt,NspShunt,SectionNumber,Type,SusceptanceStepSize,SusceptanceAtMinBankOutput,SusceptanceAtMaxBankOutput,ConductanceAtMinBankOutput,ConductanceAtMaxBankOutput,LocalControlTuningFactor,ControlSectionNumber,HighControlLimit,LowControlLimit,MinShiftWeightFactor,MinShiftTarget,LocalControlStatus,OptimizationStatus,MwInversion,MwMeasOverrideStatus,MwReplacementValue,CmeMwUsage,MvInversion,MvMeasOverrideStatus,MvReplacementValue,CmeMvUsage,ControlDelay,FlaShuntZeroSeqSusc,FlaShuntZeroSeqCond,AssetLabel,DefaultMwSchedule,DefaultMvSchedule,ScheduleDataFlag,ExModelRetentionFlag,DmsTransformFlag,CommentText1,CommentText2,CommentText3,ShuntResponseLeadTime,ShuntResponseRateOfIncrease,ShuntResponseRateOfDecrease,ConnectionStatusIndicatorRef,BusNumberRef,ControlBusNumberRef,MwTelemetryRef,MvTelemetryRef,MwStandardDeviation,MwInversionFlag,MwCmeUsage,MwOverrideStatus,Mw_ReplacementValue,SetOrder4,MwAnalogPointRef,MwCtBreakerRef,MvStandardDeviation,MvInversionFlag,MvCmeUsage,MvOverrideStatus,Mv_ReplacementValue,SetOrder5,MvAnalogPointRef,MvCtBreakerRef,AmpStandardDeviation,AmpInversionFlag,AmpCmeUsage,AmpOverrideStatus,Amp_ReplacementValue,SetOrder7,AmpAnalogPointRef,AmpCtBreakerRef,ShuntSwitchName,NormalControlSwitchState,NormalIsolatorSwitchState,DefaultControlSwitchState,DefaultIsolatorSwitchState,IsolatorScadaOpenState,IsolatorScadaCloseState,CntlBrkrScadaOpenState,CntlBrkrScadaCloseState,SetOrder8,ControlSwitchStatusTelemetryRef,IsolatorSwitchStatusTelemetryRef,ControlSwitchStateTransition,IsolatorSwitchStateTransition,HighMVArLimitRef,LowMVArLimitRef,LeadingMVArReservesRef,LaggingMVArReservesRef,ControlModeTelemetryRef,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,
3152,ELY CAP 3,No,Yes,Yes,605,Variable,3,0,3,0,0,1,605,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,3,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,321047,3467,3467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,12,2795,NULL,CAP 3 CB,Open,NULL,Open,NULL,NULL,NULL,0,1,111,338,NULL,1,NULL,NULL,NULL,NULL,NULL,340,NULL,NULL,NULL,NULL,
3153,JEFFERSON CAP 4,No,Yes,Yes,605,Variable,6,0,6,0,0,1,605,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,324022,3410,3410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,13,218792,NULL,CAP 4 CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,13,272017,NULL,1,NULL,NULL,NULL,NULL,NULL,272019,NULL,NULL,NULL,NULL,
3154,ALHAMBRA NO. 3 CAP,No,Yes,Yes,605,Variable,4.8,0,4.8,0,0,1,605,16.8,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,327775,3000,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,13,218950,NULL,NO. 3 CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,8,272372,NULL,1,NULL,NULL,NULL,NULL,NULL,272374,NULL,NULL,NULL,NULL,
3155,ALHAMBRA NO. 4 CAP,No,Yes,Yes,607,Variable,4.8,0,4.8,0,0,1,607,16.8,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,327776,3000,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,13,218954,NULL,NO. 4 CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,8,272379,NULL,1,NULL,NULL,NULL,NULL,NULL,272381,NULL,NULL,NULL,NULL,
3156,TELEGRAPH NO.1 CAP,No,Yes,Yes,610,Variable,6,0,6,0,0,1,610,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,6,Yes,NULL,Yes,NULL,NULL,ADMS A,NULL,NULL,NULL,323859,3494,3494,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,13,138181,NULL,NO.1 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,10,141682,NULL,1,NULL,NULL,NULL,NULL,NULL,141684,NULL,NULL,NULL,NULL,
3157,CUDAHY CAP 3,No,Yes,Yes,602,Variable,2.4,0,2.4,0,0,1,602,4.5675,4.2195,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,2.4,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,324387,3433,3433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,67,122630,NULL,CAP BK 3,Closed,NULL,Closed,NULL,NULL,NULL,0,1,90,183754,NULL,1,NULL,NULL,NULL,NULL,NULL,183757,NULL,NULL,NULL,NULL,
3158,CUDAHY CAP 4,No,Yes,Yes,59,Variable,2.4,0,2.4,0,0,1,59,4.5675,4.2195,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,2.4,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,324388,3433,3433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,34,122633,NULL,NO.4 CAP CB,Open,NULL,Open,NULL,NULL,NULL,0,1,8,183763,NULL,1,NULL,NULL,NULL,NULL,NULL,183766,NULL,NULL,NULL,NULL,
3159,TELEGRAPH NO.3 CAP,No,Yes,Yes,611,Variable,6,0,6,0,0,1,611,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,6,Yes,NULL,Yes,NULL,NULL,ADMS A,NULL,NULL,NULL,323860,3494,3494,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,13,218993,NULL,CAP 3 CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,11,273054,NULL,1,NULL,NULL,NULL,NULL,NULL,273056,NULL,NULL,NULL,NULL,
3160,TELEGRAPH NO.2 CAP,No,Yes,Yes,613,Variable,6,0,6,0,0,1,613,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,6,Yes,NULL,Yes,NULL,NULL,ADMS A,NULL,NULL,NULL,323861,3494,3494,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,13,138185,NULL,CAP 2 CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,12,141690,NULL,1,NULL,NULL,NULL,NULL,NULL,141692,NULL,NULL,NULL,NULL,
3161,TELEGRAPH NO.4 CAP,No,Yes,Yes,612,Variable,6,0,6,0,0,1,612,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,6,Yes,NULL,Yes,NULL,NULL,ADMS A,NULL,NULL,NULL,323862,3494,3494,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,13,218997,NULL,CAP 4 CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,13,273061,NULL,1,NULL,NULL,NULL,NULL,NULL,273063,NULL,NULL,NULL,NULL,
3162,WAVE CAP 1,No,Yes,Yes,601,Variable,6,0,6,0,0,1,601,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,322644,3495,3495,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,23,119621,NULL,NO.1 CAP SWITCH,Closed,NULL,Closed,NULL,NULL,NULL,0,1,100,176158,NULL,1,NULL,NULL,NULL,NULL,NULL,176161,NULL,NULL,NULL,NULL,
3163,PARKWOOD CAP 1,No,Yes,Yes,600,Variable,4.8,0,4.8,0,0,1,600,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,321972,3492,3492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,65,121304,NULL,CAP 1 CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,101,180388,NULL,1,NULL,NULL,NULL,NULL,NULL,180390,NULL,NULL,NULL,NULL,
3164,PARKWOOD CAP 2,No,Yes,Yes,602,Variable,5.868,0,5.868,0,0,1,602,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,5.868,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,321973,3492,3492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,87,210949,NULL,CAP 2 CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,102,253882,NULL,1,NULL,NULL,NULL,NULL,NULL,253884,NULL,NULL,NULL,NULL,
3165,MORAGA CAP 3,No,Yes,Yes,609,Variable,4.8,0,4.8,0,0,1,609,12.6,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,321355,3497,3497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Block,NULL,45,196792,NULL,NO.3 CAPS SW,Open,NULL,Open,NULL,NULL,NULL,0,1,8,271312,NULL,1,NULL,NULL,NULL,NULL,NULL,271314,NULL,NULL,NULL,NULL,
