BusNumber,BusName,PnaBus,PssBus,NspBus,VoltageBase,ExModelRetentionFlag,ExternalModelXref,VisibleBus,HighVoltageLimit1,LowVoltageLimit1,HighVoltageLimit2,LowVoltageLimit2,HighVoltageLimit3,LowVoltageLimit3,VoltConstraintSiWeightFactor,VoltConstraintHardnessFactor,CaCaseVoltConstraintHardFactor,VoltConstraintMonitorStatus,VoltConstraintEnforceStatus,VoltLimitMonitorCaCase,VoltLimitEnforceCaCase,VoltChangeHiLimit1,VoltChangeLowLimit1,VoltChangeHiLimit2,VoltChangeLowLimit2,VoltChangeHiLimit3,VoltChangeLowLimit3,VoltChngLimitSevWtCaCase,VoltChngLimitHardness,VoltChngLimitMonitor,VoltChngLimitEnforce,RegionOfInterest,AssetLabel,PseudoBus,ScheduleDataFlag,DmsTransformFlag,LayoutType,CommentText1,CommentText2,CommentText3,StationNumberRef,VoltageLimitAnalogPointRef,LimitNumber,HighDynLimit1,HighDynLimit2,HighDynLimit3,LowDynLimit1,LowDynLimit2,LowDynLimit3,VoltStandardDeviation,VoltCmeUsage,VoltOverrideStatus,VoltReplacementValue,VoltMeasurementSection,NetStatProcKvThresholdLimit,SetOrder1,VoltAnalogPointRef,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,AngleCmeUsage,AngleMeasurementSection,SetOrder2,AngleAnalogPointRef,StaticBusSplitIndicatorRef,
64,CENTER 13,Yes,Yes,Yes,13.8,Retain,NULL,Yes,15.18,12.42,15.18,12.42,15.18,12.42,1,1,1,Off,Off,Off,Off,.414,-.414,.828,-.828,.828,-.828,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,In/Out,Normal,NULL,999,NULL,1,139074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
115,CENTER B 66,Yes,Yes,Yes,69,Retain,NULL,Yes,71.4,64.6,74.8,61.2,74.8,61.2,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1!1,In/Out!In/Out!In/Out,Normal!Normal!Normal,NULL!NULL!NULL,19!189!184,NULL!NULL!NULL,2!3!33,138663!138676!138686,NULL!NULL!NULL,NULL!NULL!NULL,NULL!NULL!NULL,NULL!NULL!NULL,Out,999,1,300261,NULL,
119,DOUGOIL 66,Yes,Yes,Yes,69,Retain,NULL,Yes,71.4,64.6,74.8,61.2,74.8,61.2,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
120,GALLATIN 66,Yes,Yes,Yes,69,Retain,NULL,Yes,71.4,64.6,74.8,61.2,74.8,61.2,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
121,IMPERIAL 66,Yes,Yes,Yes,69,Retain,NULL,Yes,71.4,64.6,74.8,61.2,74.8,61.2,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
122,IMPERIAL 12,Yes,Yes,Yes,12,Retain,NULL,Yes,13.717,11.223,13.717,11.223,13.717,11.223,1,1,1,Off,Off,Off,Off,.3741,-.3741,.7482,-.7482,.7482,-.7482,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1!1!1!1,In/Out!In/Out!In/Out!In/Out!In/Out,Normal!Normal!Normal!Normal!Normal,NULL!NULL!NULL!NULL!NULL,12!18!12!12!999,NULL!NULL!NULL!NULL!NULL,4!5!6!7!36,111485!111474!111484!111486!107870,NULL!NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,
123,IMPERIAL 4,Yes,Yes,Yes,4,Retain,NULL,Yes,4.785,3.915,4.785,3.915,4.785,3.915,1,1,1,Off,Off,Off,Off,.1305,-.1305,.261,-.261,.261,-.261,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1!1!1!1,In/Out!In/Out!In/Out!In/Out!In/Out,Normal!Normal!Normal!Normal!Normal,NULL!NULL!NULL!NULL!NULL,29!29!24!29!24,NULL!NULL!NULL!NULL!NULL,15!16!37!9709!9710,111506!111508!111496!111507!107869,NULL!NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,
125,MURPHY 66,Yes,Yes,Yes,69,Retain,NULL,Yes,71.4,64.6,74.8,61.2,74.8,61.2,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
126,NIETOS 66,Yes,Yes,Yes,69,Retain,NULL,Yes,71.4,64.6,74.8,61.2,74.8,61.2,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1!1,Out!Out!Out,Normal!Normal!Normal,NULL!NULL!NULL,999!200!901,NULL!NULL!NULL,1!2!3,223115!223123!7114,NULL!NULL!NULL,NULL!NULL!NULL,NULL!NULL!NULL,NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,
127,PASSONS 66,Yes,Yes,Yes,69,Retain,NULL,Yes,71.4,64.6,74.8,61.2,74.8,61.2,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
